INFO 2025-09-04 19:06:15,362 autoreload Watching for file changes with StatReloader
WARNING 2025-09-04 21:35:26,299 log Bad Request: /api/verify-email/0ba27877-da24-4038-8eae-2ab8c408d940/
WARNING 2025-09-04 21:35:26,300 basehttp "GET /api/verify-email/0ba27877-da24-4038-8eae-2ab8c408d940/ HTTP/1.1" 400 50
INFO 2025-09-04 21:37:33,918 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9556
INFO 2025-09-04 21:37:33,960 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 21:37:34,050 log Not Found: /favicon.ico
INFO 2025-09-04 21:37:35,862 basehttp "GET /admin/projectcanvas/user/10/change/ HTTP/1.1" 200 24058
INFO 2025-09-04 21:37:35,925 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-04 21:37:38,412 basehttp "GET /admin/projectcanvas/user/10/delete/ HTTP/1.1" 200 7955
INFO 2025-09-04 21:37:39,717 basehttp "POST /admin/projectcanvas/user/10/delete/ HTTP/1.1" 302 0
INFO 2025-09-04 21:37:39,735 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9417
INFO 2025-09-04 21:37:39,822 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 21:37:39,906 log Not Found: /favicon.ico
INFO 2025-09-04 21:37:42,654 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9241
INFO 2025-09-04 21:37:42,692 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-04 21:38:18,186 basehttp "POST /api/signup/ HTTP/1.1" 200 140
INFO 2025-09-04 21:38:35,958 basehttp "GET /api/verify-email/6a9edbdc-ef74-4179-88d9-7a5d3459d187/ HTTP/1.1" 200 81
WARNING 2025-09-04 21:38:35,966 log Bad Request: /api/verify-email/6a9edbdc-ef74-4179-88d9-7a5d3459d187/
WARNING 2025-09-04 21:38:35,966 basehttp "GET /api/verify-email/6a9edbdc-ef74-4179-88d9-7a5d3459d187/ HTTP/1.1" 400 50
INFO 2025-09-04 21:39:25,859 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-04 21:39:26,199 autoreload Watching for file changes with StatReloader
INFO 2025-09-04 21:39:29,360 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/models.py changed, reloading.
INFO 2025-09-04 21:39:29,670 autoreload Watching for file changes with StatReloader
INFO 2025-09-04 21:39:40,372 basehttp "OPTIONS /api/login/ HTTP/1.1" 200 0
INFO 2025-09-04 21:39:40,795 basehttp "POST /api/login/ HTTP/1.1" 200 153
INFO 2025-09-04 21:39:57,753 basehttp "POST /api/login/ HTTP/1.1" 200 153
INFO 2025-09-04 21:40:33,377 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9556
INFO 2025-09-04 21:40:33,432 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 21:40:33,529 log Not Found: /favicon.ico
INFO 2025-09-04 21:40:35,719 basehttp "GET /admin/projectcanvas/user/11/change/ HTTP/1.1" 200 24094
INFO 2025-09-04 21:40:35,779 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 21:40:35,899 log Not Found: /favicon.ico
INFO 2025-09-04 21:40:39,100 basehttp "GET /admin/projectcanvas/user/11/delete/ HTTP/1.1" 200 7955
INFO 2025-09-04 21:40:41,552 basehttp "POST /admin/projectcanvas/user/11/delete/ HTTP/1.1" 302 0
INFO 2025-09-04 21:40:41,571 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9417
INFO 2025-09-04 21:40:41,658 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 21:40:41,743 log Not Found: /favicon.ico
INFO 2025-09-04 21:41:45,685 basehttp "POST /api/signup/ HTTP/1.1" 200 140
INFO 2025-09-04 21:42:02,570 basehttp "GET /api/verify-email/e059eba7-b0f8-4004-8945-38754f9dc77f/ HTTP/1.1" 200 81
WARNING 2025-09-04 21:42:02,582 log Bad Request: /api/verify-email/e059eba7-b0f8-4004-8945-38754f9dc77f/
WARNING 2025-09-04 21:42:02,583 basehttp "GET /api/verify-email/e059eba7-b0f8-4004-8945-38754f9dc77f/ HTTP/1.1" 400 50
INFO 2025-09-04 21:43:26,558 basehttp "POST /api/login/ HTTP/1.1" 200 153
WARNING 2025-09-04 21:44:03,452 log Bad Request: /api/signup/
WARNING 2025-09-04 21:44:03,452 basehttp "POST /api/signup/ HTTP/1.1" 400 33
INFO 2025-09-04 21:44:25,913 basehttp "POST /api/signup/ HTTP/1.1" 200 134
INFO 2025-09-04 21:44:34,101 basehttp "GET /api/verify-email/82da4fb9-4bcf-43f5-8bd1-6585177c2f63/ HTTP/1.1" 200 81
WARNING 2025-09-04 21:44:34,116 log Bad Request: /api/verify-email/82da4fb9-4bcf-43f5-8bd1-6585177c2f63/
WARNING 2025-09-04 21:44:34,117 basehttp "GET /api/verify-email/82da4fb9-4bcf-43f5-8bd1-6585177c2f63/ HTTP/1.1" 400 50
INFO 2025-09-04 21:45:04,419 basehttp "POST /api/login/ HTTP/1.1" 200 153
INFO 2025-09-04 21:50:33,955 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-04 21:50:34,319 autoreload Watching for file changes with StatReloader
INFO 2025-09-04 21:51:50,635 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9854
INFO 2025-09-04 21:51:50,699 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 21:51:50,787 log Not Found: /favicon.ico
INFO 2025-09-04 21:51:52,559 basehttp "GET /admin/projectcanvas/user/13/change/ HTTP/1.1" 200 24028
INFO 2025-09-04 21:51:52,619 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-09-04 21:51:52,621 basehttp "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
INFO 2025-09-04 21:51:52,621 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-04 21:51:52,623 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-09-04 21:51:52,624 basehttp "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
INFO 2025-09-04 21:51:52,624 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-09-04 21:51:52,658 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-09-04 21:51:52,825 basehttp "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-09-04 21:51:52,827 basehttp "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2025-09-04 21:51:55,247 basehttp "GET /admin/projectcanvas/user/13/delete/ HTTP/1.1" 200 7931
INFO 2025-09-04 21:51:56,797 basehttp "POST /admin/projectcanvas/user/13/delete/ HTTP/1.1" 302 0
INFO 2025-09-04 21:51:56,810 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9724
INFO 2025-09-04 21:51:56,896 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 21:51:56,990 log Not Found: /favicon.ico
INFO 2025-09-04 21:52:00,117 basehttp "GET /admin/projectcanvas/user/12/change/ HTTP/1.1" 200 24094
INFO 2025-09-04 21:52:00,164 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-04 21:52:02,501 basehttp "GET /admin/projectcanvas/user/12/delete/ HTTP/1.1" 200 7955
WARNING 2025-09-04 21:52:02,623 log Not Found: /favicon.ico
INFO 2025-09-04 21:52:03,976 basehttp "POST /admin/projectcanvas/user/12/delete/ HTTP/1.1" 302 0
INFO 2025-09-04 21:52:03,991 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9417
INFO 2025-09-04 21:52:04,075 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-04 21:52:06,202 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9241
INFO 2025-09-04 21:52:06,236 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-04 21:52:40,233 basehttp "POST /api/signup/ HTTP/1.1" 200 140
INFO 2025-09-04 21:53:07,587 basehttp "GET /api/verify-email/0b4715ef-4f1a-4040-b69e-564c549a5c01/ HTTP/1.1" 200 81
INFO 2025-09-04 21:53:13,119 basehttp "POST /api/login/ HTTP/1.1" 200 153
INFO 2025-09-04 21:57:24,635 basehttp "POST /api/login/ HTTP/1.1" 200 153
INFO 2025-09-04 21:59:59,461 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
WARNING 2025-09-04 22:18:24,729 log Unauthorized: /api/login/
WARNING 2025-09-04 22:18:24,730 basehttp "POST /api/login/ HTTP/1.1" 401 38
INFO 2025-09-04 22:18:44,184 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9556
INFO 2025-09-04 22:18:44,220 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 22:18:44,307 log Not Found: /favicon.ico
INFO 2025-09-04 22:18:46,362 basehttp "GET /admin/projectcanvas/user/14/change/ HTTP/1.1" 200 24094
INFO 2025-09-04 22:18:46,413 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 22:18:46,512 log Not Found: /favicon.ico
INFO 2025-09-04 22:18:48,530 basehttp "GET /admin/projectcanvas/user/14/delete/ HTTP/1.1" 200 7955
INFO 2025-09-04 22:18:51,115 basehttp "POST /admin/projectcanvas/user/14/delete/ HTTP/1.1" 302 0
INFO 2025-09-04 22:18:51,131 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9417
INFO 2025-09-04 22:18:51,218 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 22:18:51,324 log Not Found: /favicon.ico
INFO 2025-09-04 22:19:42,442 basehttp "POST /api/signup/ HTTP/1.1" 200 134
INFO 2025-09-04 22:19:51,686 basehttp "OPTIONS /api/resend-verification/ HTTP/1.1" 200 0
INFO 2025-09-04 22:19:55,958 basehttp "POST /api/resend-verification/ HTTP/1.1" 200 51
INFO 2025-09-04 22:20:20,689 basehttp "GET /api/verify-email/5a6c416f-2297-42ae-ad87-141a109301cc/ HTTP/1.1" 200 81
INFO 2025-09-04 22:20:35,122 basehttp "POST /api/login/ HTTP/1.1" 200 147
WARNING 2025-09-04 22:21:13,244 log Unauthorized: /api/login/
WARNING 2025-09-04 22:21:13,245 basehttp "POST /api/login/ HTTP/1.1" 401 38
INFO 2025-09-04 22:31:04,761 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-04 22:31:05,143 autoreload Watching for file changes with StatReloader
INFO 2025-09-04 22:35:39,497 autoreload Watching for file changes with StatReloader
WARNING 2025-09-04 22:37:54,792 log Unauthorized: /api/login/
WARNING 2025-09-04 22:37:54,793 basehttp "POST /api/login/ HTTP/1.1" 401 38
INFO 2025-09-04 22:38:13,679 basehttp "OPTIONS /api/forgot-password/ HTTP/1.1" 200 0
INFO 2025-09-04 22:38:18,708 basehttp "POST /api/forgot-password/ HTTP/1.1" 200 71
INFO 2025-09-04 22:39:30,458 basehttp "OPTIONS /api/reset-password/8210af3a-a7e6-49a2-b5e6-d88731b9c1ed/ HTTP/1.1" 200 0
INFO 2025-09-04 22:39:30,888 basehttp "POST /api/reset-password/8210af3a-a7e6-49a2-b5e6-d88731b9c1ed/ HTTP/1.1" 200 41
WARNING 2025-09-04 22:39:48,904 log Unauthorized: /api/login/
WARNING 2025-09-04 22:39:48,904 basehttp "POST /api/login/ HTTP/1.1" 401 38
INFO 2025-09-04 22:40:01,056 basehttp "POST /api/login/ HTTP/1.1" 200 147
WARNING 2025-09-04 22:42:07,858 log Unauthorized: /api/login/
WARNING 2025-09-04 22:42:07,858 basehttp "POST /api/login/ HTTP/1.1" 401 38
WARNING 2025-09-04 22:42:11,703 log Unauthorized: /api/login/
WARNING 2025-09-04 22:42:11,703 basehttp "POST /api/login/ HTTP/1.1" 401 38
INFO 2025-09-04 22:42:32,662 basehttp "POST /api/forgot-password/ HTTP/1.1" 200 71
INFO 2025-09-04 22:43:15,283 basehttp "OPTIONS /api/reset-password/4c2fa21a-3bc1-413a-8035-5b14fca5c8dc/ HTTP/1.1" 200 0
INFO 2025-09-04 22:43:15,645 basehttp "POST /api/reset-password/4c2fa21a-3bc1-413a-8035-5b14fca5c8dc/ HTTP/1.1" 200 41
WARNING 2025-09-04 22:43:30,657 log Unauthorized: /api/login/
WARNING 2025-09-04 22:43:30,657 basehttp "POST /api/login/ HTTP/1.1" 401 38
INFO 2025-09-04 22:43:36,741 basehttp "POST /api/login/ HTTP/1.1" 200 147
INFO 2025-09-04 22:49:35,592 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9540
INFO 2025-09-04 22:49:35,632 basehttp "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,634 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,636 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,637 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,638 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,640 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,641 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,642 basehttp "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,646 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-09-04 22:49:35,648 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-04 22:49:35,648 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,674 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,678 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 200 16565
INFO 2025-09-04 22:49:35,682 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,683 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,688 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,690 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-09-04 22:49:35,759 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-09-04 22:49:35,805 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
WARNING 2025-09-04 22:49:35,855 log Not Found: /favicon.ico
INFO 2025-09-04 22:49:39,397 basehttp "GET /admin/projectcanvas/user/15/change/ HTTP/1.1" 200 25520
INFO 2025-09-04 22:49:39,449 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-09-04 22:49:39,549 log Not Found: /favicon.ico
INFO 2025-09-04 22:49:42,660 basehttp "GET /admin/projectcanvas/user/15/delete/ HTTP/1.1" 200 7931
INFO 2025-09-04 22:49:42,709 basehttp "GET /static/admin/js/cancel.js HTTP/1.1" 200 884
INFO 2025-09-04 22:49:44,962 basehttp "POST /admin/projectcanvas/user/15/delete/ HTTP/1.1" 302 0
INFO 2025-09-04 22:49:44,976 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9409
INFO 2025-09-04 22:49:45,058 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-04 22:49:45,141 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-09-05 09:49:37,127 autoreload Watching for file changes with StatReloader
INFO 2025-09-05 09:49:39,856 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9241
INFO 2025-09-05 09:49:39,995 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
WARNING 2025-09-05 09:49:40,334 log Not Found: /favicon.ico
INFO 2025-09-05 09:49:40,334 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-09-05 09:49:40,380 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-09-05 09:49:42,214 basehttp "GET /admin/projectcanvas/user/ HTTP/1.1" 200 9241
INFO 2025-09-05 09:49:42,297 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,301 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,302 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,308 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,308 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,311 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,312 basehttp "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,313 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,315 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,316 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,317 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,319 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-05 09:49:42,349 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 22120
INFO 2025-09-05 09:49:42,352 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2808
INFO 2025-09-05 09:49:42,356 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,357 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-09-05 09:49:42,359 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
WARNING 2025-09-05 09:49:42,535 log Not Found: /favicon.ico
INFO 2025-09-05 09:50:14,723 basehttp "OPTIONS /api/signup/ HTTP/1.1" 200 0
INFO 2025-09-05 09:50:21,212 basehttp "POST /api/signup/ HTTP/1.1" 200 132
INFO 2025-09-05 09:50:56,602 basehttp "GET /api/verify-email/2e7a68cc-ab1b-4dfa-83e9-7c18974ba7fe/ HTTP/1.1" 200 81
INFO 2025-09-05 10:46:44,225 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 06:09:01,388 autoreload Watching for file changes with StatReloader
ERROR 2025-09-06 06:09:24,234 log Internal Server Error: /api/upload-project/
ERROR 2025-09-06 06:09:24,234 basehttp "POST /api/upload-project/ HTTP/1.1" 500 42
ERROR 2025-09-06 06:09:30,576 log Internal Server Error: /api/upload-project/
ERROR 2025-09-06 06:09:30,576 basehttp "POST /api/upload-project/ HTTP/1.1" 500 42
INFO 2025-09-06 06:13:16,058 autoreload Watching for file changes with StatReloader
ERROR 2025-09-06 06:13:51,045 log Internal Server Error: /api/upload-project/
ERROR 2025-09-06 06:13:51,046 basehttp "POST /api/upload-project/ HTTP/1.1" 500 42
INFO 2025-09-06 06:18:05,579 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 06:18:05,876 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 06:18:09,019 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 06:18:09,318 autoreload Watching for file changes with StatReloader
ERROR 2025-09-06 06:21:21,665 log Internal Server Error: /api/upload-project/
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 395, in upload_project
    project = Project.objects.create(
              ^^^^^^^
NameError: name 'Project' is not defined

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 440, in upload_project
    tb = traceback.format_exc()
         ^^^^^^^^^
NameError: name 'traceback' is not defined. Did you forget to import 'traceback'
ERROR 2025-09-06 06:21:21,669 basehttp "POST /api/upload-project/ HTTP/1.1" 500 79994
INFO 2025-09-06 06:22:49,838 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-06 06:22:50,163 autoreload Watching for file changes with StatReloader
INFO 2025-09-06 06:22:57,891 autoreload Watching for file changes with StatReloader
ERROR 2025-09-06 06:23:15,667 views upload_project exception: name 'Project' is not defined
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 396, in upload_project
    project = Project.objects.create(
              ^^^^^^^
NameError: name 'Project' is not defined

ERROR 2025-09-06 06:23:15,668 log Internal Server Error: /api/upload-project/
ERROR 2025-09-06 06:23:15,668 basehttp "POST /api/upload-project/ HTTP/1.1" 500 293
ERROR 2025-09-06 06:29:29,229 views upload_project exception: name 'Project' is not defined
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 396, in upload_project
    project = Project.objects.create(
              ^^^^^^^
NameError: name 'Project' is not defined

ERROR 2025-09-06 06:29:29,229 log Internal Server Error: /api/upload-project/
ERROR 2025-09-06 06:29:29,229 basehttp "POST /api/upload-project/ HTTP/1.1" 500 293
INFO 2025-09-06 06:31:44,223 autoreload Watching for file changes with StatReloader
ERROR 2025-09-06 06:32:02,457 views upload_project exception: name 'os' is not defined
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 410, in upload_project
    doc_text = extract_text_from_path(doc_path)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 319, in extract_text_from_path
    ext = os.path.splitext(path)[1].lower()
          ^^
NameError: name 'os' is not defined. Did you forget to import 'os'

ERROR 2025-09-06 06:32:02,458 log Internal Server Error: /api/upload-project/
ERROR 2025-09-06 06:32:02,458 basehttp "POST /api/upload-project/ HTTP/1.1" 500 515
INFO 2025-09-06 06:32:30,653 autoreload /home/tuhin/ProjectCanvas/backend/backend/settings.py changed, reloading.
INFO 2025-09-06 06:32:30,961 autoreload Watching for file changes with StatReloader
ERROR 2025-09-06 06:32:42,266 views upload_project exception: name 'os' is not defined
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 410, in upload_project
    doc_text = extract_text_from_path(doc_path)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 319, in extract_text_from_path
    ext = os.path.splitext(path)[1].lower()
          ^^
NameError: name 'os' is not defined. Did you forget to import 'os'

ERROR 2025-09-06 06:32:42,267 log Internal Server Error: /api/upload-project/
ERROR 2025-09-06 06:32:42,267 basehttp "POST /api/upload-project/ HTTP/1.1" 500 515
INFO 2025-09-06 06:33:19,354 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
